<<<<<<< HEAD
ave_filt_mag,med_filt_mag,ave_filt_force,med_filt_force,ave_filt_accel,med_filt_accel,ave_filt_gyro,med_filt_gyro,Class
111.35,111.5,2.14,2.0,0.40477666672,0.40305,4.2980979999,3.835033333,1
111.4,111.5,2.14,2.0,0.40424200003999994,0.40305,4.6781433332399995,4.1402166665,1
111.44,111.5,2.14,2.0,0.40306866669999997,0.40305,4.86857333324,4.2521333335,1
111.47,111.5,2.18,2.0,0.4004406667,0.40266666650000005,4.9336779999,4.2521333335,1
111.55000000000001,111.5,2.2,2.0,0.3991126667,0.401183333,4.80753933324,4.1402166665,1
111.58000000000001,111.5,2.18,2.0,0.39850200004,0.401183333,4.47632266658,3.835033333,1
111.66000000000003,111.5,2.22,2.0,0.39815600004,0.401183333,4.06697999998,3.5095166664999997,1
111.66000000000001,111.5,2.12,2.0,0.3978686667,0.401183333,3.6735060000399997,3.1941666665,1
111.67,111.5,2.08,2.0,0.39702400004,0.3998,3.1888873334399994,2.8279666665,1
111.64000000000001,111.5,2.08,2.0,0.3971846667,0.3998,2.8698766667799998,2.6753833335,1
111.65000000000002,111.5,2.04,2.0,0.39710066670000005,0.3998,2.54598333338,2.482116667,1
111.66000000000001,111.5,2.0,2.0,0.3968733333600001,0.3998,2.2912626667200002,2.1769333335,1
111.68,111.5,2.0,2.0,0.39642733336,0.39958333349999997,2.1016466666600007,1.7801833335000001,1
111.65000000000002,111.5,2.0,2.0,0.39681400002,0.39958333349999997,1.89005800006,1.4445000000000001,1
111.63000000000002,111.5,1.98,2.0,0.3970546667,0.39958333349999997,1.63574533332,1.363133333,1
111.65,111.5,1.9600000000000002,2.0,0.39719600004000005,0.39958333349999997,1.4282260000000002,1.3631166664999999,1
111.67,111.5,1.9600000000000002,2.0,0.39746600004000004,0.39958333349999997,1.1519400000000002,1.3122500000000001,1
111.68,111.5,1.9000000000000001,2.0,0.39788333338,0.39958333349999997,0.9110546666800001,0.9765666665,1
111.61000000000001,111.5,1.86,2.0,0.39833600003999997,0.4009666665,0.73283266668,0.6307,1
111.52000000000001,111.5,1.84,2.0,0.39879533336,0.40271666650000004,0.56559666668,0.5086333335,1
111.51,111.5,1.9000000000000001,2.0,0.39935000002000004,0.4031666665,0.39266399999999996,0.31535,1
111.44000000000001,111.5,2.0,2.0,0.39975133334000007,0.40348333300000006,0.2746633333199999,0.07121666650000001,1
111.39,111.5,2.02,2.0,0.40023333334000005,0.40376666650000004,0.1786346666599999,-0.1017,1
111.35000000000001,111.5,2.04,2.0,0.40087266668000004,0.40385,0.11475133333999998,-0.2644666665,1
111.33,111.5,2.08,2.0,0.40062,0.40385,0.10986800000000004,-0.2644666665,1
111.33999999999999,111.5,1.8800000000000001,2.0,0.40083,0.40385,0.07161933331999999,-0.2644666665,1
111.30999999999999,111.5,1.82,2.0,0.401348,0.40385,0.06022599997999997,-0.2644666665,1
111.31,111.5,1.7400000000000002,2.0,0.40201533333999995,0.4052833335,0.057784666639999975,-0.3255,1
111.33000000000001,111.5,1.6600000000000001,2.0,0.40245333334,0.4052833335,-0.028070666700000045,-0.5086166665,1
111.29,111.5,1.6800000000000002,2.0,0.40367000000000003,0.4069333335,-0.08341000004000008,-0.5086166665,1
111.25,111.5,1.6600000000000001,2.0,0.40475666666000004,0.4078,-0.1566526667000001,-0.5086166665,1
111.17,111.25,1.7000000000000002,2.0,0.40492466666000004,0.4078,-0.28197800002,-0.5086166665,1
111.13,111.0,1.6800000000000002,2.0,0.40535533334,0.4078,-0.4341586666799999,-0.8137833329999999,1
111.08000000000001,111.0,1.6800000000000002,2.0,0.40587533334,0.40886666650000003,-0.5859320000200001,-0.97655,1
111.01,111.0,1.6600000000000001,2.0,0.40647266666,0.409383333,-0.74380933336,-1.18,1
110.99,111.0,1.58,2.0,0.40737666666,0.4101166665,-0.85041666668,-1.18,1
110.98,111.0,1.6,2.0,0.40840066665999997,0.41081666650000004,-0.92732066668,-1.18,1
110.95,111.0,1.6,2.0,0.40975933332,0.4109666665,-0.97981133334,-1.18,1
111.00000000000001,111.0,1.54,2.0,0.41074266666000003,0.4115,-0.95132866668,-1.18,1
110.97,111.0,1.6800000000000002,2.0,0.41164066666000004,0.4123666665,-0.8992453333399999,-0.97655,1
110.91999999999999,111.0,1.7200000000000002,2.0,0.41191866666,0.41378333300000003,-0.82641,-0.8137833329999999,1
110.87,111.0,1.7400000000000002,2.0,0.41214533334,0.4149,-0.697422,-0.46791666649999997,1
110.85,111.0,1.7200000000000002,2.0,0.41259933334,0.41564999999999996,-0.5676206666599999,-0.3255,1
110.81,110.75,1.6,2.0,0.41290466666,0.4163666665,-0.5049573333199999,-0.3255,1
110.76,110.75,1.6,2.0,0.41371933332,0.4169333335,-0.47484666666,-0.31533333350000003,1
110.72000000000001,110.5,1.5,2.0,0.41450999998000004,0.4174833335,-0.43537733332,-0.2644666665,1
110.66000000000001,110.5,1.46,2.0,0.41466933332000006,0.41776666650000005,-0.41462599998,-0.2644666665,1
110.58,110.5,1.5000000000000002,2.0,0.41516066666,0.4182166665,-0.3942813333,-0.2644666665,1
110.52999999999999,110.5,1.48,2.0,0.41520933332000004,0.41851666649999997,-0.39590866664,-0.2644666665,1
110.57999999999998,110.5,1.56,2.0,0.41523933331999996,0.41851666649999997,-0.40689466663999996,-0.2644666665,1
110.53999999999999,110.5,1.54,2.0,0.41546999998,0.41851666649999997,-0.40526733332,-0.2644666665,1
110.53999999999999,110.5,1.5400000000000003,2.0,0.41569466666000005,0.41851666649999997,-0.504958,-0.2644666665,1
110.56,110.5,1.4800000000000002,2.0,0.41580533332,0.41851666649999997,-0.61238,-0.2644666665,1
110.51,110.5,1.5,2.0,0.41689533332,0.41851666649999997,-0.6372013333200001,-0.2644666665,1
110.5,110.5,1.5,2.0,0.41728599998,0.41851666649999997,-0.6168560000000001,-0.2136166665,1
110.47000000000001,110.5,1.44,2.0,0.41699866663999996,0.4182166665,-0.533442,-0.1525666665,1
110.48,110.5,1.38,2.0,0.41662199998,0.41776666650000005,-0.47810333334000005,-0.1525666665,1
110.54,110.5,1.52,2.0,0.41643199998,0.41776666650000005,-0.498856,-0.1525666665,1
110.58999999999999,110.5,1.58,2.0,0.41725199998,0.4182166665,-0.46915266666,-0.1525666665,1
110.67000000000002,110.75,1.56,2.0,0.41670799998,0.41776666650000005,-0.44514533334,-0.1525666665,1
110.65,110.5,1.54,2.0,0.41593999998000003,0.41705000000000003,-0.409338,-0.08136666649999999,1
110.63999999999999,110.5,1.5,2.0,0.41603666666,0.4176333335,-0.363358,0.020333333500000002,1
110.67,110.5,1.52,2.0,0.41597599999999996,0.4176333335,-0.41706866668,-0.08136666649999999,1
110.67999999999999,110.5,1.5,2.0,0.41528,0.41705000000000003,-0.44026200002,-0.1525666665,1
110.7,110.5,1.54,2.0,0.41468000000000005,0.4163666665,-0.40771000002,-0.1525666665,1
110.76,110.5,1.6,2.0,0.414466,0.41578333300000003,-0.40242133336,-0.1525666665,1
110.74,110.5,1.62,2.0,0.41415333333999993,0.4152,-0.32388933336000003,-0.1525666665,1
110.72999999999999,110.5,1.6600000000000001,2.0,0.41360666668,0.4149,-0.22053666669999997,-0.08136666649999999,1
110.81,110.5,1.62,2.0,0.41309000002,0.41459999999999997,-0.14851600003999998,0.020333333500000002,1
110.83,110.5,1.6600000000000001,2.0,0.41276066670000006,0.4144333335,-0.06876333337999997,0.10171666700000001,1
110.78999999999999,110.5,1.6400000000000001,2.0,0.41217733338000007,0.4135,0.02238199996000001,0.162766667,1
110.80000000000001,110.5,1.6600000000000001,2.0,0.41188066672000007,0.4135,0.09277466663999998,0.2136333335,1
110.86000000000001,110.5,1.6600000000000001,2.0,0.41151066672000003,0.4135,0.14892733330000002,0.2136333335,1
110.86000000000001,110.5,1.7200000000000002,2.0,0.41104600005999997,0.41186666650000003,0.20304466662000004,0.2136333335,1
110.88999999999999,110.75,1.6600000000000001,2.0,0.41155133339999994,0.41186666650000003,0.24251399996000003,0.2339666665,1
110.86999999999999,110.75,1.78,2.0,0.4115633334,0.41186666650000003,0.30151466664000004,0.2339666665,1
110.93,110.75,1.74,2.0,0.41085066674000004,0.4109666665,0.36539799998000005,0.2339666665,1
110.99000000000001,110.75,1.82,2.0,0.40995800006,0.41051666649999996,0.35522466664,0.2339666665,1
111.01,110.75,1.8800000000000003,2.0,0.40912733338,0.4101166665,0.40201799998,0.2339666665,1
111.05000000000001,111.0,1.8400000000000003,2.0,0.40846933337999997,0.4097166665,0.35766599998,0.2136333335,1
111.10000000000001,111.0,1.84,2.0,0.40818866672,0.4097166665,0.31616199998,0.20345,1
111.16,111.0,1.8200000000000003,2.0,0.40864066672,0.4097166665,0.31331333330000005,0.20345,1
111.2,111.0,1.8600000000000003,2.0,0.40887800003999997,0.4097166665,0.31046466662000005,0.20345,1
111.23,111.0,1.86,2.0,0.4084166667,0.4081666665,0.35400266662,0.20345,1
111.24000000000001,111.0,1.9000000000000001,2.0,0.40800466669999996,0.4069,0.42073399996000005,0.20345,1
111.20000000000002,111.0,2.0,2.0,0.4071666667,0.4058,0.42927866662,0.2136333335,1
111.23000000000002,111.25,2.0,2.0,0.40624266670000003,0.40405,0.43416199996,0.2136333335,1
111.25,111.25,2.0,2.0,0.40502600004,0.40273333349999996,0.44758999996,0.2441333335,1
111.24000000000001,111.0,2.06,2.0,0.4043706667,0.401466667,0.43823133329999997,0.2441333335,1
111.24,111.0,2.0,2.0,0.40375400001999995,0.3998833335,0.42032799996,0.2441333335,1
111.29,111.25,2.0,2.0,0.40319866669999993,0.3981166665,0.40730666662,0.2136333335,1
111.37,111.5,1.9600000000000002,2.0,0.4025846667,0.3973,0.39550666662,0.20345,1
111.39,111.5,1.96,2.0,0.40202800002,0.396916667,0.40567866662,0.20345,1
111.43,111.5,2.04,2.0,0.40131266670000004,0.396466667,0.41503733328000003,0.20345,1
111.46000000000001,111.5,2.0,2.0,0.40061133336000004,0.3958833335,0.42276866662,0.20345,1
111.55000000000001,111.5,2.0800000000000005,2.0,0.39986800004,0.3953333335,0.42561733328,0.20345,1
111.58999999999999,111.5,2.0400000000000005,2.0,0.39922266669999995,0.39488333350000004,0.40201733328000006,0.17291666649999998,1
111.63,111.5,1.9800000000000002,2.0,0.3983826667,0.39435,0.3556306666,0.1322333335,1
111.65,111.5,1.9600000000000002,2.0,0.3977106667,0.3941666665,0.28198133327999997,0.1118833335,1
111.68,111.5,1.9600000000000002,2.0,0.39721133336000003,0.39385,0.21769066662,0.0813666665,1
111.74000000000001,111.75,1.9600000000000002,2.0,0.39667933336,0.39354999999999996,0.17089666662,0.061033333,1
111.80000000000001,112.0,2.0,2.0,0.39605933335999993,0.3934666665,0.14281999996000003,0.050866666500000005,1
111.76,112.0,1.9800000000000002,2.0,0.39561800004,0.3933166665,0.14607533329999997,0.061033333,1
111.86,112.0,1.9200000000000002,2.0,0.39516733338,0.3931166665,0.13468266662,0.050866666500000005,1
111.89,112.25,1.86,2.0,0.39478466672,0.3929666665,0.13630999995999998,0.050866666500000005,1
111.96,112.5,1.9000000000000001,2.0,0.39427533338000004,0.392383333,0.10335133328,0.0407,1
111.99000000000001,112.5,1.9600000000000002,2.0,0.39371466672,0.39158333300000003,0.05004733328000001,0.0407,1
111.98,112.5,1.9400000000000002,2.0,0.39345000006,0.39105,0.007323333280000013,0.0407,1
112.06000000000002,112.5,1.9200000000000002,2.0,0.3925206667200001,0.390616667,-0.043538666719999994,0.0407,1
112.03000000000002,112.5,1.8800000000000001,2.0,0.3919626667200001,0.3901333335,-0.07934600004,0.02035,1
112.04,112.5,1.9000000000000001,2.0,0.39200600004,0.3901333335,-0.07365000003999998,0.02035,1
112.13000000000001,112.5,1.9800000000000002,2.0,0.39133666670000006,0.3897833335,-0.08219466671999999,0.02035,1
112.10000000000001,112.5,1.9200000000000002,2.0,0.39108333336000006,0.38965,-0.05289733337999999,0.0407,1
112.16000000000001,112.5,1.98,2.0,0.39066733336,0.38928333299999995,-0.03947000003999999,0.0407,1
112.23000000000002,112.5,2.0,2.0,0.39042066668000003,0.389,-0.028077333359999988,0.0407,1
112.20000000000002,112.5,1.96,2.0,0.38997600002000005,0.388866667,-0.0032560000199999867,0.050866666500000005,1
112.21000000000001,112.5,1.96,2.0,0.38965866668,0.38875000000000004,0.01423999998000001,0.0610166665,1
112.2,112.5,2.0,2.0,0.38943666668,0.38866666650000004,0.00772933332000001,0.0610166665,1
112.22,112.5,2.02,2.0,0.38921133333999997,0.38853333349999997,-0.0016286666799999986,0.05085,1
112.32000000000001,112.5,1.9600000000000002,2.0,0.38883733334000004,0.38839999999999997,-0.009766666680000001,0.05085,1
112.35000000000002,112.5,1.9200000000000002,2.0,0.38879333334,0.38805,-0.013429333339999993,0.0407,1
112.38000000000002,112.5,1.9000000000000001,2.0,0.38856066668,0.38775000000000004,-0.014649333339999989,0.0407,1
112.36000000000001,112.5,1.8800000000000001,2.0,0.38833666668000005,0.387683333,-0.01668466667999999,0.0407,1
112.39,112.5,1.84,2.0,0.388116,0.3875,-0.017497999999999993,0.0407,1
112.43,112.5,1.9000000000000001,2.0,0.38769733334,0.38706666700000003,-0.03621533334,0.0407,1
112.49000000000001,112.5,1.8800000000000001,2.0,0.38748733334,0.3867333335,-0.03458800002,0.0407,1
112.45,112.5,2.04,2.0,0.38728533334000004,0.38663333349999995,-0.03011200002,0.05085,1
112.43,112.5,2.02,2.0,0.38705200002000006,0.38654999999999995,-0.016684000020000003,0.05085,1
112.45,112.5,1.98,2.0,0.3869206667,0.38654999999999995,0.0012193333199999956,0.0610166665,1
112.47,112.5,2.04,2.0,0.38661933336,0.38644999999999996,0.01179933332,0.0610166665,1
112.49000000000001,112.5,2.02,2.0,0.38644933336000004,0.38644999999999996,0.034179333320000005,0.0610166665,1
112.45,112.5,2.02,2.0,0.38625800002000005,0.3862833335,0.043131333320000007,0.061033333,1
112.43000000000002,112.5,2.0,2.0,0.38603200002,0.3861833335,0.06876533331999998,0.061033333,1
112.43000000000002,112.5,2.02,2.0,0.38585200002,0.3861,0.07324199997999999,0.061033333,1
112.51000000000002,112.5,2.0,2.0,0.38567000002,0.38585,0.0809733333,0.061033333,1
112.58,112.5,1.9600000000000002,2.0,0.38550933334000004,0.3853833335,0.07608999996,0.061033333,1
112.58000000000001,112.5,1.98,2.0,0.38532333333999996,0.3850666665,0.07446199996,0.061033333,1
112.61000000000001,112.5,2.0,2.0,0.38513933334,0.3850166665,0.06347533328,0.061033333,1
112.65000000000002,112.5,2.0,2.0,0.38495000002,0.3849666665,0.05574466662000001,0.061033333,1
112.70000000000002,112.75,2.02,2.0,0.38483066670000005,0.38480000000000003,-0.05533933337999999,0.061033333,1
112.74000000000001,113.0,1.9800000000000002,2.0,0.38468600002000003,0.3846,-0.05655933338,0.061033333,1
112.7,112.75,2.02,2.0,0.38463133334,0.3846,-0.058187333379999984,0.061033333,1
112.67,112.75,2.0,2.0,0.38443800002000006,0.384383333,-0.059408000039999964,0.061033333,1
112.7,113.0,1.9400000000000002,2.0,0.38432000002000005,0.38421666649999997,-0.05452533335999997,0.061033333,1
112.69000000000001,112.75,1.9800000000000002,2.0,0.38418066670000006,0.38415,-0.04801533335999998,0.061033333,1
112.65,112.5,1.9800000000000002,2.0,0.38410000002,0.384,-0.04191200001999998,0.061033333,1
112.63000000000001,112.5,2.0,2.0,0.38418333335999993,0.384,-0.04476066667999998,0.061033333,1
112.68,112.5,2.0,2.0,0.38401733336,0.38383333350000004,-0.027670666679999987,0.061033333,1
112.69,112.5,1.9600000000000002,2.0,0.38384133336,0.38361666699999997,-0.0032560000199999897,0.0712,1
112.64,112.5,1.9400000000000002,2.0,0.38373000004,0.383416667,0.030516666640000013,0.081366667,1
112.63,112.5,1.9400000000000002,2.0,0.38338000004000006,0.383316667,0.07608999998000002,0.10171666700000001,1
112.61999999999999,112.5,1.9400000000000002,2.0,0.38326133336,0.38315,0.14689066664,0.122066667,1
112.66000000000001,112.5,1.9800000000000002,2.0,0.38295933336,0.38295,0.22501599996000005,0.13225,1
112.75000000000001,112.5,1.9800000000000002,2.0,0.38265400002000005,0.38280000000000003,0.31697533330000005,0.152583333,1
112.74,112.5,2.04,2.0,0.38244000002,0.382733333,0.3971346666400001,0.152583333,1
112.73999999999998,112.5,2.02,2.0,0.38220133336,0.38266666650000003,0.4984533333200001,0.16275,1
112.70999999999998,112.5,1.9800000000000002,2.0,0.38189133336000003,0.38253333349999996,0.61767533332,0.16275,1
112.69,112.5,1.9800000000000002,2.0,0.38164000002000004,0.382416667,0.7503253333200001,0.172916667,1
112.66000000000001,112.5,1.94,2.0,0.38143066668000003,0.38234999999999997,0.8923333333200001,0.172916667,1
112.7,112.5,2.02,2.0,0.38120733336,0.3822833335,1.0864246666400001,0.18309999999999998,1
112.76,112.5,2.0,2.0,0.3805806667,0.3821333335,1.2418613333000001,0.18309999999999998,1
112.72000000000001,112.5,1.92,2.0,0.3801906667,0.382066667,1.4074699999800002,0.193283333,1
112.77000000000001,112.5,1.9600000000000002,2.0,0.37981933336,0.38196666700000004,1.4412419999800001,0.193283333,1
112.79999999999998,112.5,1.9600000000000002,2.0,0.37955733336,0.38175000000000003,1.26342599998,0.193283333,1
112.77000000000001,112.5,1.9200000000000002,2.0,0.37933200004,0.38155,0.7214340000399997,0.193283333,1
112.77000000000002,112.5,1.9200000000000002,2.0,0.37918133336,0.38134999999999997,0.041502666700000024,0.193283333,1
112.75000000000001,112.5,1.9200000000000002,2.0,0.37933000001999995,0.38134999999999997,-0.6217453332999997,0.193283333,1
112.75,112.5,1.9000000000000001,2.0,0.37942600002,0.38134999999999997,-1.2963866666399997,0.193283333,1
112.67,112.5,1.9,2.0,0.38004200002,0.38134999999999997,-1.96451800004,0.193283333,1
112.55000000000001,112.5,1.92,2.0,0.38077800002,0.38134999999999997,-2.5443520001000004,0.193283333,1
112.53,112.5,1.9600000000000002,2.0,0.38150400002,0.38134999999999997,-2.90527266684,0.193283333,1
112.49,112.5,1.9600000000000002,2.0,0.38228200002,0.38134999999999997,-3.06762666684,0.17295,1
112.45,112.5,1.9800000000000002,2.0,0.38296866668,0.38134999999999997,-3.0476880001600004,0.193283333,1
112.42000000000002,112.5,2.0,2.0,0.38384333336,0.38134999999999997,-2.9650866668400004,0.20345,1
112.38,112.5,1.9800000000000002,2.0,0.38456666668,0.38134999999999997,-2.9361966668400004,0.2136333335,1
112.30000000000001,112.5,2.0,2.0,0.38553066667999997,0.38134999999999997,-3.0269353335,0.2136333335,1
112.25000000000001,112.5,2.0,2.0,0.38660466668,0.38134999999999997,-3.17626800016,0.20345,1
112.14000000000001,112.5,2.02,2.0,0.38772533334,0.38155,-3.3890766668200003,0.20345,1
112.04000000000002,112.5,2.06,2.0,0.388734,0.38155,-3.5510233335000003,0.193283333,1
111.97000000000003,112.5,2.0,2.0,0.38988733334,0.38175000000000003,-3.6539693335,0.193283333,1
111.88000000000001,112.25,2.04,2.0,0.39110533334,0.38175000000000003,-3.7312806668400005,0.193283333,1
111.88000000000001,112.25,2.04,2.0,0.39223466668000007,0.38196666700000004,-3.7967913335000003,0.193283333,1
111.81,112.25,2.08,2.0,0.39312933336,0.38196666700000004,-3.9811166668200006,0.193283333,1
111.78,112.25,2.08,2.0,0.3944413333599999,0.382066667,-4.142656666820001,0.1424,1
111.66000000000001,112.0,1.98,2.0,0.39542133336,0.382066667,-4.36930066688,0.0712,1
111.57000000000001,112.0,2.0,2.0,0.39645600004000003,0.382066667,-4.60245466694,0.0610333335,1
111.46,111.75,1.9800000000000002,2.0,0.39780533336,0.382216667,-4.83520200034,0.0,1
111.37,111.5,1.9200000000000002,2.0,0.39907400002,0.38255,-5.087887333600001,-0.0712166665,1
111.27000000000001,111.25,1.9000000000000001,2.0,0.40056866667999996,0.383,-5.195716666940001,-0.21363333299999998,1
111.13000000000001,111.0,1.8800000000000001,2.0,0.40190733333999995,0.385266667,-5.145668000260001,-0.21363333299999998,1
111.02000000000002,111.0,1.8800000000000001,2.0,0.40317266667999996,0.38898333350000003,-5.1436333335999995,-0.21363333299999998,1
110.93,111.0,1.8400000000000003,2.0,0.40443800001999997,0.3915666665,-5.05940400026,-0.21363333299999998,1
110.87,110.75,1.8800000000000001,2.0,0.40569600002,0.4041666665,-4.905188000260001,-0.21363333299999998,1
110.75,110.5,1.92,2.0,0.40679666668,0.4162166665,-4.672034000200001,-0.09154999999999999,1
110.7,110.5,1.9400000000000002,2.0,0.40815733334,0.418233333,-4.337560666800001,-0.09154999999999999,1
110.64000000000001,110.25,1.9600000000000002,2.0,0.40934266668,0.42005000000000003,-3.994136666800001,-0.09154999999999999,1
110.56,110.0,1.98,2.0,0.41015066668000005,0.42096666699999996,-3.4842893335399996,0.5188166665,1
110.48,110.0,1.98,2.0,0.41112800000000005,0.422316667,-2.7888953335999993,0.5188166665,1
110.38000000000001,110.0,2.06,2.0,0.41234133334,0.425416667,-2.2119100001999996,0.53915,1
110.35000000000001,110.0,2.04,2.0,0.41317133334,0.425766667,-1.8298300002599994,0.53915,1
110.30999999999999,110.0,2.02,2.0,0.41406533333999995,0.425766667,-1.7057253336,0.53915,1
110.25,110.0,1.98,2.0,0.41484733333999996,0.425766667,-1.6573033335999998,0.53915,1
110.24,110.0,1.98,2.0,0.415668,0.425766667,-1.6516066669199998,0.53915,1
110.11,110.0,1.98,2.0,0.41646999999999995,0.425766667,-1.70531800026,0.53915,1
110.11999999999999,110.0,2.08,2.0,0.41726333332,0.425766667,-1.7818146669400001,0.38658333300000003,1
110.04,109.75,2.12,2.0,0.41810733332000005,0.425766667,-1.8684853336200002,0.284833333,1
110.01,109.75,2.12,2.0,0.41897066664000004,0.425766667,-2.01293600028,-0.41708333350000004,1
110.02,109.75,2.14,2.0,0.41976466664,0.425766667,-2.1732553336199993,-1.2919333335,1
109.98,109.75,2.06,2.0,0.42053733332,0.425766667,-2.34374666696,-1.4139833335,1
109.95,109.75,1.98,2.0,0.42151599998,0.425766667,-2.5602180002800003,-1.4139833335,1
109.89999999999999,109.75,1.96,2.0,0.42265733332000005,0.425766667,-2.7722133336200003,-1.9734666669999998,1
109.9,109.75,2.02,2.0,0.42358066666000005,0.425766667,-2.98461533362,-2.30915,1
109.89000000000001,109.75,2.0,2.0,0.42460800000000004,0.425766667,-3.05338066696,-2.30915,1
109.82000000000002,109.75,1.94,2.0,0.42561866666000003,0.425766667,-2.9113713336200004,-2.054833333,1
109.76000000000002,109.75,1.96,2.0,0.42635933332000003,0.425766667,-2.3872820003600004,-1.71915,1
109.71000000000001,109.75,1.9600000000000002,2.0,0.427022,0.425766667,-1.72077866702,-1.5258666669999998,1
109.74000000000001,109.75,1.92,2.0,0.427512,0.425766667,-1.06159933368,-1.3325833335,1
109.76000000000002,109.75,1.9200000000000002,2.0,0.42798066666,0.425766667,-0.3922473336800003,-1.1800166664999998,1
